zdid,,,lxid,,,ysfsbm,zdmc
2062,NULL,NULL,1,NULL,NULL,1,金城
2063,NULL,NULL,1,NULL,NULL,1,红旗
2064,NULL,NULL,1,NULL,NULL,1,石山
2065,NULL,NULL,1,NULL,NULL,1,羊圈子
2066,NULL,NULL,1,NULL,NULL,1,道口
2067,NULL,NULL,1,NULL,NULL,1,沟帮子
2068,NULL,NULL,1,NULL,NULL,1,青堆子
2069,NULL,NULL,1,NULL,NULL,1,高山子
2070,NULL,NULL,1,NULL,NULL,1,段家
2071,NULL,NULL,1,NULL,NULL,1,大虎山
2072,NULL,NULL,1,NULL,NULL,1,唐家
2073,NULL,NULL,1,NULL,NULL,1,广盛
2074,NULL,NULL,1,NULL,NULL,1,励家
2075,NULL,NULL,1,NULL,NULL,1,绕阳河
2076,NULL,NULL,1,NULL,NULL,1,大红旗
2077,NULL,NULL,1,NULL,NULL,1,新民
2078,NULL,NULL,1,NULL,NULL,1,高台山
2079,NULL,NULL,1,NULL,NULL,1,兴隆店
2080,NULL,NULL,1,NULL,NULL,1,三台
2081,NULL,NULL,1,NULL,NULL,1,马三家
2082,NULL,NULL,1,NULL,NULL,1,沈阳西
2083,NULL,NULL,1,NULL,NULL,1,兰家屯
2084,NULL,NULL,1,NULL,NULL,1,五七
2085,NULL,NULL,1,NULL,NULL,1,盘锦
2086,NULL,NULL,1,NULL,NULL,1,中小所
2087,NULL,NULL,1,NULL,NULL,1,下夹河所
2088,NULL,NULL,1,NULL,NULL,1,渤海
2089,NULL,NULL,1,NULL,NULL,1,新开
2090,NULL,NULL,1,NULL,NULL,1,拉拉屯
2091,NULL,NULL,1,NULL,NULL,1,牛庄
2092,NULL,NULL,1,NULL,NULL,1,西柳
2093,NULL,NULL,1,NULL,NULL,1,葫芦岛
2094,NULL,NULL,1,NULL,NULL,1,金场堡
2095,NULL,NULL,1,NULL,NULL,1,何三家
2096,NULL,NULL,1,NULL,NULL,1,台集屯
2097,NULL,NULL,1,NULL,NULL,1,大荒地
2098,NULL,NULL,1,NULL,NULL,1,黄甲屯
2099,NULL,NULL,1,NULL,NULL,1,南票
2100,NULL,NULL,1,NULL,NULL,1,绥中北
2101,NULL,NULL,1,NULL,NULL,1,葫芦岛北
2102,NULL,NULL,1,NULL,NULL,1,锦州南
2103,NULL,NULL,1,NULL,NULL,1,盘锦北
2104,NULL,NULL,1,NULL,NULL,1,台安
2105,NULL,NULL,1,NULL,NULL,1,辽中
2106,NULL,NULL,1,NULL,NULL,1,薛家
2107,NULL,NULL,1,NULL,NULL,1,八角台
2108,NULL,NULL,1,NULL,NULL,1,七里河
2109,NULL,NULL,1,NULL,NULL,1,泥河子
2110,NULL,NULL,1,NULL,NULL,1,义县
2111,NULL,NULL,1,NULL,NULL,1,周家屯
2112,NULL,NULL,1,NULL,NULL,1,上园
2113,NULL,NULL,1,NULL,NULL,1,北票南
2114,NULL,NULL,1,NULL,NULL,1,能家
2115,NULL,NULL,1,NULL,NULL,1,朝阳
2116,NULL,NULL,1,NULL,NULL,1,大营子
2117,NULL,NULL,1,NULL,NULL,1,大平房
2118,NULL,NULL,1,NULL,NULL,1,公营子
2119,NULL,NULL,1,NULL,NULL,1,小平房
2120,NULL,NULL,1,NULL,NULL,1,叶柏寿
2121,NULL,NULL,1,NULL,NULL,1,红石
2122,NULL,NULL,1,NULL,NULL,1,河汤沟
2123,NULL,NULL,1,NULL,NULL,1,凌源东
2124,NULL,NULL,1,NULL,NULL,1,凌源
2125,NULL,NULL,1,NULL,NULL,1,侯杖子
2126,NULL,NULL,1,NULL,NULL,1,水泉
2127,NULL,NULL,1,NULL,NULL,1,四道沟
2128,NULL,NULL,1,NULL,NULL,1,三十家
2129,NULL,NULL,1,NULL,NULL,1,魏杖子
2130,NULL,NULL,1,NULL,NULL,1,杨树岭
2131,NULL,NULL,1,NULL,NULL,1,平泉
2132,NULL,NULL,1,NULL,NULL,1,小寺沟
2133,NULL,NULL,1,NULL,NULL,1,大杖子
2134,NULL,NULL,1,NULL,NULL,1,上谷
2135,NULL,NULL,1,NULL,NULL,1,榆树沟
2136,NULL,NULL,1,NULL,NULL,1,永和
2137,NULL,NULL,1,NULL,NULL,1,甲山
2138,NULL,NULL,1,NULL,NULL,1,下板城
2139,NULL,NULL,1,NULL,NULL,1,皇姑屯
2140,NULL,NULL,1,NULL,NULL,1,望山
2141,NULL,NULL,1,NULL,NULL,1,新立屯
2142,NULL,NULL,1,NULL,NULL,1,么荒
2143,NULL,NULL,1,NULL,NULL,1,十家子
2144,NULL,NULL,1,NULL,NULL,1,泡子
2145,NULL,NULL,1,NULL,NULL,1,彰武
2146,NULL,NULL,1,NULL,NULL,1,章古台
2147,NULL,NULL,1,NULL,NULL,1,阿尔乡
2148,NULL,NULL,1,NULL,NULL,1,甘旗卡
2149,NULL,NULL,1,NULL,NULL,1,衙门营
2150,NULL,NULL,1,NULL,NULL,1,木里图
2151,NULL,NULL,1,NULL,NULL,1,通辽西
2152,NULL,NULL,1,NULL,NULL,1,通辽
2153,NULL,NULL,1,NULL,NULL,1,通辽东
2154,NULL,NULL,1,NULL,NULL,1,五道木
2155,NULL,NULL,1,NULL,NULL,1,钱家店
2156,NULL,NULL,1,NULL,NULL,1,乌斯土
2157,NULL,NULL,1,NULL,NULL,1,大林
2158,NULL,NULL,1,NULL,NULL,1,大罕
2159,NULL,NULL,1,NULL,NULL,1,门达
2160,NULL,NULL,1,NULL,NULL,1,欧里
2161,NULL,NULL,1,NULL,NULL,1,白市
2162,NULL,NULL,1,NULL,NULL,1,哈尔滨西
2163,NULL,NULL,1,NULL,NULL,1,双城北
2164,NULL,NULL,1,NULL,NULL,1,扶余北
2165,NULL,NULL,1,NULL,NULL,1,德惠西
2166,NULL,NULL,1,NULL,NULL,1,崔家营子
2167,NULL,NULL,1,NULL,NULL,1,长春西
2168,NULL,NULL,1,NULL,NULL,1,公主岭南
2169,NULL,NULL,1,NULL,NULL,1,四平东
2170,NULL,NULL,1,NULL,NULL,1,昌图西
2171,NULL,NULL,1,NULL,NULL,1,开原西
2172,NULL,NULL,1,NULL,NULL,1,铁岭西
2173,NULL,NULL,1,NULL,NULL,1,鞍山西
2174,NULL,NULL,1,NULL,NULL,1,海城西
2175,NULL,NULL,1,NULL,NULL,1,营口东
2176,NULL,NULL,1,NULL,NULL,1,盖州西
2177,NULL,NULL,1,NULL,NULL,1,鲅鱼圈
2178,NULL,NULL,1,NULL,NULL,1,瓦房店西
2179,NULL,NULL,1,NULL,NULL,1,普湾
2180,NULL,NULL,1,NULL,NULL,1,大连北
2181,NULL,NULL,1,NULL,NULL,1,大连
2182,NULL,NULL,1,NULL,NULL,1,沙河口
2183,NULL,NULL,1,NULL,NULL,1,周水子
2184,NULL,NULL,1,NULL,NULL,1,南关岭
2185,NULL,NULL,1,NULL,NULL,1,盐岛
2186,NULL,NULL,1,NULL,NULL,1,金州
2187,NULL,NULL,1,NULL,NULL,1,三十里堡
2188,NULL,NULL,1,NULL,NULL,1,普兰店
2189,NULL,NULL,1,NULL,NULL,1,瓦房店
2190,NULL,NULL,1,NULL,NULL,1,松树
2191,NULL,NULL,1,NULL,NULL,1,许家屯
2192,NULL,NULL,1,NULL,NULL,1,熊岳城
2193,NULL,NULL,1,NULL,NULL,1,盖州
2194,NULL,NULL,1,NULL,NULL,1,大石桥
2195,NULL,NULL,1,NULL,NULL,1,海城
2196,NULL,NULL,1,NULL,NULL,1,南台
2197,NULL,NULL,1,NULL,NULL,1,鞍山
2198,NULL,NULL,1,NULL,NULL,1,灵山
2199,NULL,NULL,1,NULL,NULL,1,首山
2200,NULL,NULL,1,NULL,NULL,1,辽阳
2201,NULL,NULL,1,NULL,NULL,1,太子河
2202,NULL,NULL,1,NULL,NULL,1,张台子
2203,NULL,NULL,1,NULL,NULL,1,灯塔
2204,NULL,NULL,1,NULL,NULL,1,林盛堡
2205,NULL,NULL,1,NULL,NULL,1,苏家屯
2206,NULL,NULL,1,NULL,NULL,1,苏北
2207,NULL,NULL,1,NULL,NULL,1,浑河
2208,NULL,NULL,1,NULL,NULL,1,沈阳
2209,NULL,NULL,1,NULL,NULL,1,沈阳北
2210,NULL,NULL,1,NULL,NULL,1,虎石台
2211,NULL,NULL,1,NULL,NULL,1,新城子
2212,NULL,NULL,1,NULL,NULL,1,得胜台
2213,NULL,NULL,1,NULL,NULL,1,铁岭
2214,NULL,NULL,1,NULL,NULL,1,开原
2215,NULL,NULL,1,NULL,NULL,1,昌图
2216,NULL,NULL,1,NULL,NULL,1,四平
2217,NULL,NULL,1,NULL,NULL,1,郭家店
2218,NULL,NULL,1,NULL,NULL,1,公主岭
2219,NULL,NULL,1,NULL,NULL,1,陶家屯
2220,NULL,NULL,1,NULL,NULL,1,范家屯
2221,NULL,NULL,1,NULL,NULL,1,大屯
2222,NULL,NULL,1,NULL,NULL,1,长春南
2223,NULL,NULL,1,NULL,NULL,1,长春
2224,NULL,NULL,1,NULL,NULL,1,西丰
2225,NULL,NULL,1,NULL,NULL,1,一间堡
2226,NULL,NULL,1,NULL,NULL,1,米沙子
2227,NULL,NULL,1,NULL,NULL,1,沃皮
2228,NULL,NULL,1,NULL,NULL,1,布海
2229,NULL,NULL,1,NULL,NULL,1,德惠
2230,NULL,NULL,1,NULL,NULL,1,中德
2231,NULL,NULL,1,NULL,NULL,1,达家沟
2232,NULL,NULL,1,NULL,NULL,1,丁家园
2233,NULL,NULL,1,NULL,NULL,1,姚家
2234,NULL,NULL,1,NULL,NULL,1,陶赖昭
2235,NULL,NULL,1,NULL,NULL,1,团山
2236,NULL,NULL,1,NULL,NULL,1,扶余
2237,NULL,NULL,1,NULL,NULL,1,蔡家沟
2238,NULL,NULL,1,NULL,NULL,1,兰棱
2239,NULL,NULL,1,NULL,NULL,1,双城堡
2240,NULL,NULL,1,NULL,NULL,1,五家
2241,NULL,NULL,1,NULL,NULL,1,王岗
2242,NULL,NULL,1,NULL,NULL,1,哈尔滨
2243,NULL,NULL,1,NULL,NULL,1,五棵树
2244,NULL,NULL,1,NULL,NULL,1,刘家店
2245,NULL,NULL,1,NULL,NULL,1,榆树
2246,NULL,NULL,1,NULL,NULL,1,新立镇
2247,NULL,NULL,1,NULL,NULL,1,谢家镇
2248,NULL,NULL,1,NULL,NULL,1,小合隆
2249,NULL,NULL,1,NULL,NULL,1,开安
2250,NULL,NULL,1,NULL,NULL,1,朱三家
2251,NULL,NULL,1,NULL,NULL,1,华家
2252,NULL,NULL,1,NULL,NULL,1,长发
2253,NULL,NULL,1,NULL,NULL,1,农安
2254,NULL,NULL,1,NULL,NULL,1,赵家沟
2255,NULL,NULL,1,NULL,NULL,1,柴岗
2256,NULL,NULL,1,NULL,NULL,1,姚家坨子
2257,NULL,NULL,1,NULL,NULL,1,哈拉海
2258,NULL,NULL,1,NULL,NULL,1,二营子
2259,NULL,NULL,1,NULL,NULL,1,王府
2260,NULL,NULL,1,NULL,NULL,1,哈玛
2261,NULL,NULL,1,NULL,NULL,1,七家子
2262,NULL,NULL,1,NULL,NULL,1,松原
2263,NULL,NULL,1,NULL,NULL,1,通途
2264,NULL,NULL,1,NULL,NULL,1,长山屯
2265,NULL,NULL,1,NULL,NULL,1,塔虎城
2266,NULL,NULL,1,NULL,NULL,1,大安
2267,NULL,NULL,1,NULL,NULL,1,两家
2268,NULL,NULL,1,NULL,NULL,1,安广
2269,NULL,NULL,1,NULL,NULL,1,来福
2270,NULL,NULL,1,NULL,NULL,1,到保
2271,NULL,NULL,1,NULL,NULL,1,胜利
2272,NULL,NULL,1,NULL,NULL,1,双辽
2273,NULL,NULL,1,NULL,NULL,1,太平川
2274,NULL,NULL,1,NULL,NULL,1,白城
2275,NULL,NULL,1,NULL,NULL,1,榆树屯
2276,NULL,NULL,1,NULL,NULL,1,顾甸
2277,NULL,NULL,1,NULL,NULL,1,大民屯
2278,NULL,NULL,1,NULL,NULL,1,齐齐哈尔
2279,NULL,NULL,1,NULL,NULL,1,高林屯
2280,NULL,NULL,1,NULL,NULL,1,宝龙山
2281,NULL,NULL,1,NULL,NULL,1,敖力布告
2282,NULL,NULL,1,NULL,NULL,1,庆丰
2283,NULL,NULL,1,NULL,NULL,1,巨宝
2284,NULL,NULL,1,NULL,NULL,1,犹字井
2285,NULL,NULL,1,NULL,NULL,1,工农湖
2286,NULL,NULL,1,NULL,NULL,1,官字井
2287,NULL,NULL,1,NULL,NULL,1,奈字井
2288,NULL,NULL,1,NULL,NULL,1,乾安
2289,NULL,NULL,1,NULL,NULL,1,海坨子
2290,NULL,NULL,1,NULL,NULL,1,建设
2291,NULL,NULL,1,NULL,NULL,1,大安北
2292,NULL,NULL,1,NULL,NULL,1,他石海
2293,NULL,NULL,1,NULL,NULL,1,新肇
2294,NULL,NULL,1,NULL,NULL,1,劳动屯
2295,NULL,NULL,1,NULL,NULL,1,太阳升
2296,NULL,NULL,1,NULL,NULL,1,立志
2297,NULL,NULL,1,NULL,NULL,1,向阳村
2298,NULL,NULL,1,NULL,NULL,1,新华屯
2299,NULL,NULL,1,NULL,NULL,1,兴无
2300,NULL,NULL,1,NULL,NULL,1,八村
2301,NULL,NULL,1,NULL,NULL,1,林源
2302,NULL,NULL,1,NULL,NULL,1,创业村
2303,NULL,NULL,1,NULL,NULL,1,银浪
2304,NULL,NULL,1,NULL,NULL,1,独立屯
2305,NULL,NULL,1,NULL,NULL,1,壮志
2306,NULL,NULL,1,NULL,NULL,1,庙台子
2307,NULL,NULL,1,NULL,NULL,1,万乐
2308,NULL,NULL,1,NULL,NULL,1,对青山
2309,NULL,NULL,1,NULL,NULL,1,里木店
2310,NULL,NULL,1,NULL,NULL,1,姜家
2311,NULL,NULL,1,NULL,NULL,1,肇东
2312,NULL,NULL,1,NULL,NULL,1,尚家
2313,NULL,NULL,1,NULL,NULL,1,宋
2314,NULL,NULL,1,NULL,NULL,1,羊草
2315,NULL,NULL,1,NULL,NULL,1,安达
2316,NULL,NULL,1,NULL,NULL,1,卧里屯
2317,NULL,NULL,1,NULL,NULL,1,大庆东
2318,NULL,NULL,1,NULL,NULL,1,大庆
2319,NULL,NULL,1,NULL,NULL,1,大庆西
2320,NULL,NULL,1,NULL,NULL,1,喇嘛甸
2321,NULL,NULL,1,NULL,NULL,1,高家
2322,NULL,NULL,1,NULL,NULL,1,泰康
2323,NULL,NULL,1,NULL,NULL,1,烟筒屯
2324,NULL,NULL,1,NULL,NULL,1,红旗营
2325,NULL,NULL,1,NULL,NULL,1,昂昂溪
2326,NULL,NULL,1,NULL,NULL,1,富拉尔基
2327,NULL,NULL,1,NULL,NULL,1,虎尔虎拉
2328,NULL,NULL,1,NULL,NULL,1,黑岗
2329,NULL,NULL,1,NULL,NULL,1,白山乡
2330,NULL,NULL,1,NULL,NULL,1,龙江
2331,NULL,NULL,1,NULL,NULL,1,鲁河
2332,NULL,NULL,1,NULL,NULL,1,碾子山
2333,NULL,NULL,1,NULL,NULL,1,吉新河
2334,NULL,NULL,1,NULL,NULL,1,成吉思汗
2335,NULL,NULL,1,NULL,NULL,1,古里金
2336,NULL,NULL,1,NULL,NULL,1,高台子
2337,NULL,NULL,1,NULL,NULL,1,扎兰屯
2338,NULL,NULL,1,NULL,NULL,1,卧牛河
2339,NULL,NULL,1,NULL,NULL,1,三道桥
2340,NULL,NULL,1,NULL,NULL,1,哈拉苏
2341,NULL,NULL,1,NULL,NULL,1,南木
2342,NULL,NULL,1,NULL,NULL,1,富林
2343,NULL,NULL,1,NULL,NULL,1,巴林
2344,NULL,NULL,1,NULL,NULL,1,喇嘛山
2345,NULL,NULL,1,NULL,NULL,1,紫沟
2346,NULL,NULL,1,NULL,NULL,1,雅鲁
2347,NULL,NULL,1,NULL,NULL,1,旗山
2348,NULL,NULL,1,NULL,NULL,1,沟口
2349,NULL,NULL,1,NULL,NULL,1,博克图
2350,NULL,NULL,1,NULL,NULL,1,沙力
2351,NULL,NULL,1,NULL,NULL,1,新南沟
2352,NULL,NULL,1,NULL,NULL,1,兴安岭
2353,NULL,NULL,1,NULL,NULL,1,西岭口
2354,NULL,NULL,1,NULL,NULL,1,哈拉沟
2355,NULL,NULL,1,NULL,NULL,1,乌奴耳
2356,NULL,NULL,1,NULL,NULL,1,北头河
2357,NULL,NULL,1,NULL,NULL,1,免渡河
2358,NULL,NULL,1,NULL,NULL,1,小北
2359,NULL,NULL,1,NULL,NULL,1,牙克石
2360,NULL,NULL,1,NULL,NULL,1,大雁
2361,NULL,NULL,1,NULL,NULL,1,扎罗木得
2362,NULL,NULL,1,NULL,NULL,1,哈克
2363,NULL,NULL,1,NULL,NULL,1,海拉尔
2364,NULL,NULL,1,NULL,NULL,1,大良
2365,NULL,NULL,1,NULL,NULL,1,乌固诺尔
2366,NULL,NULL,1,NULL,NULL,1,乌兰丘
2367,NULL,NULL,1,NULL,NULL,1,东宫
2368,NULL,NULL,1,NULL,NULL,1,完工
2369,NULL,NULL,1,NULL,NULL,1,都伦
2370,NULL,NULL,1,NULL,NULL,1,陵丘
2371,NULL,NULL,1,NULL,NULL,1,赫尔洪得
2372,NULL,NULL,1,NULL,NULL,1,皇德
2373,NULL,NULL,1,NULL,NULL,1,豪门
2374,NULL,NULL,1,NULL,NULL,1,嵯岗
2375,NULL,NULL,1,NULL,NULL,1,湖北
2376,NULL,NULL,1,NULL,NULL,1,扎赉诺尔
2377,NULL,NULL,1,NULL,NULL,1,东壕
2378,NULL,NULL,1,NULL,NULL,1,胪滨
2379,NULL,NULL,1,NULL,NULL,1,满洲里
2380,NULL,NULL,1,NULL,NULL,1,北安
2381,NULL,NULL,1,NULL,NULL,1,滨江
2382,NULL,NULL,1,NULL,NULL,1,新松浦
2383,NULL,NULL,1,NULL,NULL,1,徐家
2384,NULL,NULL,1,NULL,NULL,1,呼兰
2385,NULL,NULL,1,NULL,NULL,1,沈家
2386,NULL,NULL,1,NULL,NULL,1,康金井
2387,NULL,NULL,1,NULL,NULL,1,石人城
2388,NULL,NULL,1,NULL,NULL,1,白奎堡
2389,NULL,NULL,1,NULL,NULL,1,兴隆镇
2390,NULL,NULL,1,NULL,NULL,1,万发屯
2391,NULL,NULL,1,NULL,NULL,1,绥化
2392,NULL,NULL,1,NULL,NULL,1,沙园
2393,NULL,NULL,1,NULL,NULL,1,秦家
2394,NULL,NULL,1,NULL,NULL,1,四方台
2395,NULL,NULL,1,NULL,NULL,1,张维屯
2396,NULL,NULL,1,NULL,NULL,1,新泉
2397,NULL,NULL,1,NULL,NULL,1,绥棱
2398,NULL,NULL,1,NULL,NULL,1,东边井
2399,NULL,NULL,1,NULL,NULL,1,海伦
2400,NULL,NULL,1,NULL,NULL,1,扎音河
2401,NULL,NULL,1,NULL,NULL,1,海北
2402,NULL,NULL,1,NULL,NULL,1,通北
2403,NULL,NULL,1,NULL,NULL,1,杨家
2404,NULL,NULL,1,NULL,NULL,1,李家
2405,NULL,NULL,1,NULL,NULL,1,赵光
2406,NULL,NULL,1,NULL,NULL,1,牡丹江
2407,NULL,NULL,1,NULL,NULL,1,王兆屯
2408,NULL,NULL,1,NULL,NULL,1,香坊
2409,NULL,NULL,1,NULL,NULL,1,新香坊
2410,NULL,NULL,1,NULL,NULL,1,成高子
2411,NULL,NULL,1,NULL,NULL,1,阿城
2412,NULL,NULL,1,NULL,NULL,1,亚沟
2413,NULL,NULL,1,NULL,NULL,1,玉泉
2414,NULL,NULL,1,NULL,NULL,1,小岭
2415,NULL,NULL,1,NULL,NULL,1,平山
2416,NULL,NULL,1,NULL,NULL,1,帽儿山
2417,NULL,NULL,1,NULL,NULL,1,尚志
2418,NULL,NULL,1,NULL,NULL,1,一面坡
2419,NULL,NULL,1,NULL,NULL,1,苇河
2420,NULL,NULL,1,NULL,NULL,1,亚布力
2421,NULL,NULL,1,NULL,NULL,1,开道
2422,NULL,NULL,1,NULL,NULL,1,虎峰
2423,NULL,NULL,1,NULL,NULL,1,治山
2424,NULL,NULL,1,NULL,NULL,1,横道河子
2425,NULL,NULL,1,NULL,NULL,1,青岭子
2426,NULL,NULL,1,NULL,NULL,1,山市
2427,NULL,NULL,1,NULL,NULL,1,敖头
2428,NULL,NULL,1,NULL,NULL,1,海林
2429,NULL,NULL,1,NULL,NULL,1,拉古
2430,NULL,NULL,1,NULL,NULL,1,爱河
2431,NULL,NULL,1,NULL,NULL,1,磨刀石
2432,NULL,NULL,1,NULL,NULL,1,大观岭
2433,NULL,NULL,1,NULL,NULL,1,代马沟
2434,NULL,NULL,1,NULL,NULL,1,北林
2435,NULL,NULL,1,NULL,NULL,1,穆棱
2436,NULL,NULL,1,NULL,NULL,1,伊林
2437,NULL,NULL,1,NULL,NULL,1,下城子
2438,NULL,NULL,1,NULL,NULL,1,马桥河
2439,NULL,NULL,1,NULL,NULL,1,红房子
2440,NULL,NULL,1,NULL,NULL,1,太岭
2441,NULL,NULL,1,NULL,NULL,1,绥西
2442,NULL,NULL,1,NULL,NULL,1,绥阳
2443,NULL,NULL,1,NULL,NULL,1,宽沟
2444,NULL,NULL,1,NULL,NULL,1,绥芬河
2445,NULL,NULL,1,NULL,NULL,1,图们
2446,NULL,NULL,1,NULL,NULL,1,舒兰
2447,NULL,NULL,1,NULL,NULL,1,长春东
2448,NULL,NULL,1,NULL,NULL,1,龙泉
2449,NULL,NULL,1,NULL,NULL,1,兴隆山
2450,NULL,NULL,1,NULL,NULL,1,卡伦
2451,NULL,NULL,1,NULL,NULL,1,龙家堡
2452,NULL,NULL,1,NULL,NULL,1,九台
2453,NULL,NULL,1,NULL,NULL,1,营城
2454,NULL,NULL,1,NULL,NULL,1,土们岭
2455,NULL,NULL,1,NULL,NULL,1,左家
2456,NULL,NULL,1,NULL,NULL,1,桦皮厂
2457,NULL,NULL,1,NULL,NULL,1,孤店子
2458,NULL,NULL,1,NULL,NULL,1,吉林
2459,NULL,NULL,1,NULL,NULL,1,江密峰
2460,NULL,NULL,1,NULL,NULL,1,天岗
2461,NULL,NULL,1,NULL,NULL,1,六道河
2462,NULL,NULL,1,NULL,NULL,1,老爷岭
2463,NULL,NULL,1,NULL,NULL,1,小姑家
2464,NULL,NULL,1,NULL,NULL,1,拉法
2465,NULL,NULL,1,NULL,NULL,1,蛟河
2466,NULL,NULL,1,NULL,NULL,1,白石山
2467,NULL,NULL,1,NULL,NULL,1,二道河
2468,NULL,NULL,1,NULL,NULL,1,黄松甸
2469,NULL,NULL,1,NULL,NULL,1,黄泥河
2470,NULL,NULL,1,NULL,NULL,1,秋梨沟
2471,NULL,NULL,1,NULL,NULL,1,太平岭
2472,NULL,NULL,1,NULL,NULL,1,敦化
2473,NULL,NULL,1,NULL,NULL,1,大桥
2474,NULL,NULL,1,NULL,NULL,1,大石头
2475,NULL,NULL,1,NULL,NULL,1,哈尔巴岭
2476,NULL,NULL,1,NULL,NULL,1,南沟
2477,NULL,NULL,1,NULL,NULL,1,亮兵台
2478,NULL,NULL,1,NULL,NULL,1,采石场
2479,NULL,NULL,1,NULL,NULL,1,安图
2480,NULL,NULL,1,NULL,NULL,1,乐园
2481,NULL,NULL,1,NULL,NULL,1,茶条沟
2482,NULL,NULL,1,NULL,NULL,1,榆树川
2483,NULL,NULL,1,NULL,NULL,1,葆园
2484,NULL,NULL,1,NULL,NULL,1,铜佛寺
2485,NULL,NULL,1,NULL,NULL,1,朝阳川
2486,NULL,NULL,1,NULL,NULL,1,延吉
2487,NULL,NULL,1,NULL,NULL,1,溪洞
2488,NULL,NULL,1,NULL,NULL,1,磨盘山
2489,NULL,NULL,1,NULL,NULL,1,河南
2490,NULL,NULL,1,NULL,NULL,1,苇子沟
2491,NULL,NULL,1,NULL,NULL,1,水礼
2492,NULL,NULL,1,NULL,NULL,1,曲水
2493,NULL,NULL,1,NULL,NULL,1,沈阳东
2494,NULL,NULL,1,NULL,NULL,1,世博园
2495,NULL,NULL,1,NULL,NULL,1,抚顺北
2496,NULL,NULL,1,NULL,NULL,1,章党
2497,NULL,NULL,1,NULL,NULL,1,营东
2498,NULL,NULL,1,NULL,NULL,1,南杂木
2499,NULL,NULL,1,NULL,NULL,1,苍石
2500,NULL,NULL,1,NULL,NULL,1,南口前
2501,NULL,NULL,1,NULL,NULL,1,黑石木
2502,NULL,NULL,1,NULL,NULL,1,清原
2503,NULL,NULL,1,NULL,NULL,1,长山堡
2504,NULL,NULL,1,NULL,NULL,1,英额门
2505,NULL,NULL,1,NULL,NULL,1,兴隆河
2506,NULL,NULL,1,NULL,NULL,1,草市
2507,NULL,NULL,1,NULL,NULL,1,龙山
2508,NULL,NULL,1,NULL,NULL,1,山城镇
2509,NULL,NULL,1,NULL,NULL,1,黑山头
2510,NULL,NULL,1,NULL,NULL,1,宝山
2511,NULL,NULL,1,NULL,NULL,1,海龙
2512,NULL,NULL,1,NULL,NULL,1,六家
2513,NULL,NULL,1,NULL,NULL,1,朝阳镇
2514,NULL,NULL,1,NULL,NULL,1,团林
2515,NULL,NULL,1,NULL,NULL,1,纪家
2516,NULL,NULL,1,NULL,NULL,1,石家
2517,NULL,NULL,1,NULL,NULL,1,磐石
2518,NULL,NULL,1,NULL,NULL,1,永宁
2519,NULL,NULL,1,NULL,NULL,1,七间房
2520,NULL,NULL,1,NULL,NULL,1,明城
2521,NULL,NULL,1,NULL,NULL,1,烟筒山
2522,NULL,NULL,1,NULL,NULL,1,大梨树
2523,NULL,NULL,1,NULL,NULL,1,双河镇
2524,NULL,NULL,1,NULL,NULL,1,口前
2525,NULL,NULL,1,NULL,NULL,1,哈福
2526,NULL,NULL,1,NULL,NULL,1,石岭
2527,NULL,NULL,1,NULL,NULL,1,天德泉
2528,NULL,NULL,1,NULL,NULL,1,平岗
2529,NULL,NULL,1,NULL,NULL,1,白泉
2530,NULL,NULL,1,NULL,NULL,1,辽源
2531,NULL,NULL,1,NULL,NULL,1,渭津
2532,NULL,NULL,1,NULL,NULL,1,大兴镇
2533,NULL,NULL,1,NULL,NULL,1,东丰
2534,NULL,NULL,1,NULL,NULL,1,东丰北
2535,NULL,NULL,1,NULL,NULL,1,梅河口
2536,NULL,NULL,1,NULL,NULL,1,清徐
2537,NULL,NULL,1,NULL,NULL,1,交城
2538,NULL,NULL,1,NULL,NULL,1,文水
2539,NULL,NULL,1,NULL,NULL,1,汾阳
2540,NULL,NULL,1,NULL,NULL,1,吕梁
2541,NULL,NULL,1,NULL,NULL,1,柳林南
2542,NULL,NULL,1,NULL,NULL,1,吴堡
2543,NULL,NULL,1,NULL,NULL,1,义合镇
2544,NULL,NULL,1,NULL,NULL,1,子洲
2545,NULL,NULL,1,NULL,NULL,1,魏家楼
2546,NULL,NULL,1,NULL,NULL,1,靖边
2547,NULL,NULL,1,NULL,NULL,1,定边
2548,NULL,NULL,1,NULL,NULL,1,太阳山
2549,NULL,NULL,1,NULL,NULL,1,红寺堡
2550,NULL,NULL,1,NULL,NULL,1,中宁东
2551,NULL,NULL,1,NULL,NULL,1,玉山南
2552,NULL,NULL,1,NULL,NULL,1,鹰潭北
2553,NULL,NULL,1,NULL,NULL,1,抚州东
2554,NULL,NULL,1,NULL,NULL,1,进贤南
2555,NULL,NULL,1,NULL,NULL,1,高安
2556,NULL,NULL,1,NULL,NULL,1,新余北
2557,NULL,NULL,1,NULL,NULL,1,宜春
2558,NULL,NULL,1,NULL,NULL,1,萍乡北
2559,NULL,NULL,1,NULL,NULL,1,醴陵东
2560,NULL,NULL,1,NULL,NULL,1,郑州东
2561,NULL,NULL,1,NULL,NULL,1,二郎庙
2562,NULL,NULL,1,NULL,NULL,1,许昌东
2563,NULL,NULL,1,NULL,NULL,1,漯河西
2564,NULL,NULL,1,NULL,NULL,1,驻马店西
2565,NULL,NULL,1,NULL,NULL,1,明港东
2566,NULL,NULL,1,NULL,NULL,1,信阳东
